start_time,addresses_count_active,addresses_count_receiver,addresses_count_sender,datetime
1584806400000,11926,8509,5419,2020-03-21 16:00:00
1584810000000,11208,8273,4834,2020-03-21 17:00:00
1584813600000,10946,8182,4365,2020-03-21 18:00:00
1584817200000,10834,8194,4356,2020-03-21 19:00:00
1584820800000,11861,9043,4529,2020-03-21 20:00:00
1584824400000,10265,7259,4835,2020-03-21 21:00:00
1584828000000,7567,4823,4289,2020-03-21 22:00:00
1584831600000,7988,4427,4859,2020-03-21 23:00:00
1584835200000,7734,4742,4486,2020-03-22 00:00:00
1584838800000,8142,5468,4077,2020-03-22 01:00:00
1584842400000,11141,8356,4598,2020-03-22 02:00:00
1584846000000,10497,7383,4522,2020-03-22 03:00:00
1584849600000,11515,8684,4152,2020-03-22 04:00:00
1584853200000,11372,8432,4411,2020-03-22 05:00:00
1584856800000,10382,7460,4341,2020-03-22 06:00:00
1584860400000,12227,9474,4449,2020-03-22 07:00:00
1584864000000,14076,10782,5404,2020-03-22 08:00:00
1584867600000,12404,8817,5317,2020-03-22 09:00:00
1584871200000,9167,6281,4515,2020-03-22 10:00:00
1584874800000,10052,6841,4989,2020-03-22 11:00:00
1584878400000,11098,8260,4787,2020-03-22 12:00:00
1584882000000,12154,9017,4984,2020-03-22 13:00:00
1584885600000,12001,8876,5072,2020-03-22 14:00:00
1584889200000,10555,7033,5493,2020-03-22 15:00:00
1584892800000,10268,6883,5387,2020-03-22 16:00:00
1584896400000,11157,7854,5187,2020-03-22 17:00:00
1584900000000,12301,9178,5044,2020-03-22 18:00:00
1584903600000,10311,7529,4526,2020-03-22 19:00:00
1584907200000,7105,4439,4424,2020-03-22 20:00:00
1584910800000,7170,4569,4304,2020-03-22 21:00:00
1584914400000,6948,4387,4039,2020-03-22 22:00:00
1584918000000,7229,4697,3870,2020-03-22 23:00:00
1584921600000,8448,5677,4444,2020-03-23 00:00:00
1584925200000,8298,5398,4297,2020-03-23 01:00:00
1584928800000,13591,10858,4768,2020-03-23 02:00:00
1584932400000,14037,11124,4481,2020-03-23 03:00:00
1584936000000,10986,8243,4139,2020-03-23 04:00:00
1584939600000,8679,5259,4836,2020-03-23 05:00:00
1584943200000,9221,6242,4544,2020-03-23 06:00:00
1584946800000,15334,12033,5167,2020-03-23 07:00:00
1584950400000,14249,10244,6139,2020-03-23 08:00:00
1584954000000,12013,8166,5844,2020-03-23 09:00:00
1584957600000,12231,8492,5706,2020-03-23 10:00:00
1584961200000,19546,16204,5186,2020-03-23 11:00:00
1584964800000,10824,7989,4736,2020-03-23 12:00:00
1584968400000,12626,8986,5930,2020-03-23 13:00:00
1584972000000,13491,9199,6516,2020-03-23 14:00:00
1584975600000,12424,8364,6485,2020-03-23 15:00:00
1584979200000,11251,7687,5770,2020-03-23 16:00:00
1584982800000,8863,5759,5146,2020-03-23 17:00:00
1584986400000,10910,7123,5768,2020-03-23 18:00:00
1584990000000,8368,5019,5078,2020-03-23 19:00:00
1584993600000,8185,4783,5107,2020-03-23 20:00:00
1584997200000,8699,4700,5782,2020-03-23 21:00:00
1585000800000,8780,4689,5781,2020-03-23 22:00:00
1585004400000,9742,6122,5257,2020-03-23 23:00:00
1585008000000,9192,5684,5241,2020-03-24 00:00:00
1585011600000,10830,6438,6329,2020-03-24 01:00:00
1585015200000,13706,10212,5612,2020-03-24 02:00:00
1585018800000,10282,6384,5486,2020-03-24 03:00:00
1585022400000,9253,6024,4544,2020-03-24 04:00:00
1585026000000,9883,6279,5195,2020-03-24 05:00:00
1585029600000,9725,6911,4533,2020-03-24 06:00:00
1585033200000,13426,8361,7019,2020-03-24 07:00:00
1585036800000,13024,9435,5827,2020-03-24 08:00:00
1585040400000,13567,9144,6886,2020-03-24 09:00:00
1585044000000,11320,7108,6209,2020-03-24 10:00:00
1585047600000,13400,7696,7753,2020-03-24 11:00:00
1585051200000,11941,8395,5541,2020-03-24 12:00:00
1585054800000,11600,8182,5365,2020-03-24 13:00:00
1585058400000,12548,8953,5631,2020-03-24 14:00:00
1585062000000,12681,9046,5787,2020-03-24 15:00:00
1585065600000,10449,6883,5811,2020-03-24 16:00:00
1585069200000,8733,5600,5057,2020-03-24 17:00:00
1585072800000,10046,7144,4673,2020-03-24 18:00:00
1585076400000,8135,5462,4375,2020-03-24 19:00:00
1585080000000,8057,5151,4738,2020-03-24 20:00:00
1585083600000,7287,4453,4402,2020-03-24 21:00:00
1585087200000,7376,4528,4356,2020-03-24 22:00:00
1585090800000,7907,5380,3993,2020-03-24 23:00:00
1585094400000,7944,5223,4311,2020-03-25 00:00:00
1585098000000,9314,6341,4502,2020-03-25 01:00:00
1585101600000,12245,9473,4637,2020-03-25 02:00:00
1585105200000,9646,6709,4397,2020-03-25 03:00:00
1585108800000,8533,5826,4073,2020-03-25 04:00:00
1585112400000,9750,6514,4755,2020-03-25 05:00:00
1585116000000,9027,6443,4068,2020-03-25 06:00:00
1585119600000,11512,8630,4994,2020-03-25 07:00:00
1585123200000,14148,10586,5592,2020-03-25 08:00:00
1585126800000,12677,9071,5641,2020-03-25 09:00:00
1585130400000,10286,7608,4576,2020-03-25 10:00:00
1585134000000,10901,7401,5567,2020-03-25 11:00:00
1585137600000,10571,7347,5287,2020-03-25 12:00:00
1585141200000,12002,7183,7042,2020-03-25 13:00:00
1585144800000,13074,8459,7022,2020-03-25 14:00:00
1585148400000,12555,7822,7091,2020-03-25 15:00:00
1585152000000,10621,6452,6343,2020-03-25 16:00:00
1585155600000,10200,6099,6157,2020-03-25 17:00:00
1585159200000,9752,5599,6176,2020-03-25 18:00:00
1585162800000,10131,6440,5374,2020-03-25 19:00:00
1585166400000,8264,4936,5174,2020-03-25 20:00:00
1585170000000,7267,4234,4692,2020-03-25 21:00:00
1585173600000,7164,4144,4548,2020-03-25 22:00:00
1585177200000,7436,4640,4233,2020-03-25 23:00:00
1585180800000,7960,4816,4838,2020-03-26 00:00:00
1585184400000,8518,5705,4470,2020-03-26 01:00:00
1585188000000,13246,9511,5887,2020-03-26 02:00:00
1585191600000,10834,6791,5883,2020-03-26 03:00:00
1585195200000,9431,5920,4935,2020-03-26 04:00:00
1585198800000,9574,5937,5264,2020-03-26 05:00:00
1585202400000,9690,6414,4899,2020-03-26 06:00:00
1585206000000,15033,8425,8757,2020-03-26 07:00:00
1585209600000,15567,9980,7917,2020-03-26 08:00:00
1585213200000,15006,8745,8374,2020-03-26 09:00:00
1585216800000,13456,7725,7587,2020-03-26 10:00:00
1585220400000,12688,7623,7090,2020-03-26 11:00:00
1585224000000,11166,7749,5344,2020-03-26 12:00:00
1585227600000,11693,7950,6068,2020-03-26 13:00:00
1585231200000,13516,7526,8142,2020-03-26 14:00:00
1585234800000,12064,7071,7168,2020-03-26 15:00:00
1585238400000,12357,6865,7563,2020-03-26 16:00:00
1585242000000,11090,5898,7224,2020-03-26 17:00:00
1585245600000,10581,5814,6707,2020-03-26 18:00:00
1585249200000,10033,6707,5253,2020-03-26 19:00:00
1585252800000,8006,5126,4769,2020-03-26 20:00:00
1585256400000,7587,4665,4632,2020-03-26 21:00:00
1585260000000,7454,4439,4609,2020-03-26 22:00:00
1585263600000,8237,5112,4761,2020-03-26 23:00:00
1585267200000,8707,5560,5108,2020-03-27 00:00:00
1585270800000,8608,5613,4671,2020-03-27 01:00:00
1585274400000,13297,9759,5858,2020-03-27 02:00:00
1585278000000,9648,6112,5281,2020-03-27 03:00:00
1585281600000,12853,5538,8893,2020-03-27 04:00:00
1585285200000,15180,6500,10305,2020-03-27 05:00:00
1585288800000,12686,6877,7494,2020-03-27 06:00:00
1585292400000,14072,8547,7478,2020-03-27 07:00:00
1585296000000,16247,9218,9181,2020-03-27 08:00:00
1585299600000,12223,7545,6583,2020-03-27 09:00:00
1585303200000,12248,7319,6864,2020-03-27 10:00:00
1585306800000,12983,7706,7451,2020-03-27 11:00:00
1585310400000,10718,7358,5367,2020-03-27 12:00:00
1585314000000,10612,7092,5615,2020-03-27 13:00:00
1585317600000,11454,8099,5515,2020-03-27 14:00:00
1585321200000,11726,7997,6014,2020-03-27 15:00:00
1585324800000,10692,7022,6022,2020-03-27 16:00:00
1585328400000,9243,5994,5378,2020-03-27 17:00:00
1585332000000,8192,5319,4815,2020-03-27 18:00:00
1585335600000,9394,6625,4545,2020-03-27 19:00:00
1585339200000,7707,4858,4644,2020-03-27 20:00:00
1585342800000,7135,4558,4284,2020-03-27 21:00:00
1585346400000,6931,4195,4307,2020-03-27 22:00:00
1585350000000,7926,4703,4702,2020-03-27 23:00:00
1585353600000,8659,5906,4786,2020-03-28 00:00:00
1585357200000,8512,5376,4948,2020-03-28 01:00:00
1585360800000,9691,6041,5340,2020-03-28 02:00:00
1585364400000,8814,5874,4610,2020-03-28 03:00:00
1585368000000,8978,5786,4991,2020-03-28 04:00:00
1585371600000,9831,5524,6045,2020-03-28 05:00:00
1585375200000,9041,5710,4997,2020-03-28 06:00:00
1585378800000,13166,9962,5619,2020-03-28 07:00:00
1585382400000,13356,9337,6364,2020-03-28 08:00:00
1585386000000,10930,7652,5181,2020-03-28 09:00:00
1585389600000,9107,5791,5081,2020-03-28 10:00:00
1585393200000,9476,5976,5412,2020-03-28 11:00:00
1585396800000,9627,5772,5738,2020-03-28 12:00:00
1585400400000,9653,5960,5674,2020-03-28 13:00:00
1585404000000,11086,7265,5966,2020-03-28 14:00:00
1585407600000,11277,7578,5848,2020-03-28 15:00:00
1585411200000,11599,7300,6440,2020-03-28 16:00:00
1585414800000,9515,6138,5397,2020-03-28 17:00:00
1585418400000,9182,5999,5289,2020-03-28 18:00:00
1585422000000,10895,7113,5506,2020-03-28 19:00:00
1585425600000,7799,4614,4897,2020-03-28 20:00:00
1585429200000,7258,4512,4383,2020-03-28 21:00:00
1585432800000,6821,4245,4196,2020-03-28 22:00:00
1585436400000,7028,4289,4228,2020-03-28 23:00:00
1585440000000,6887,4140,4322,2020-03-29 00:00:00
1585443600000,7082,4473,3979,2020-03-29 01:00:00
1585447200000,10831,8097,4786,2020-03-29 02:00:00
1585450800000,8251,4934,4706,2020-03-29 03:00:00
1585454400000,9468,5474,5695,2020-03-29 04:00:00
1585458000000,7942,4883,4456,2020-03-29 05:00:00
1585461600000,8109,4852,4667,2020-03-29 06:00:00
1585465200000,9470,6432,4719,2020-03-29 07:00:00
1585468800000,11581,7854,5658,2020-03-29 08:00:00
1585472400000,9461,6097,5142,2020-03-29 09:00:00
1585476000000,8632,5518,4762,2020-03-29 10:00:00
1585479600000,9047,5971,4771,2020-03-29 11:00:00
1585483200000,9378,6195,5020,2020-03-29 12:00:00
1585486800000,10320,7163,4972,2020-03-29 13:00:00
1585490400000,10065,6412,5552,2020-03-29 14:00:00
1585494000000,9784,6072,5661,2020-03-29 15:00:00
1585497600000,10182,6067,6125,2020-03-29 16:00:00
1585501200000,8821,5782,5012,2020-03-29 17:00:00
1585504800000,8421,5404,4833,2020-03-29 18:00:00
1585508400000,9105,6159,4726,2020-03-29 19:00:00
1585512000000,8625,5656,4961,2020-03-29 20:00:00
1585515600000,8172,5454,4255,2020-03-29 21:00:00
1585519200000,6751,4276,3929,2020-03-29 22:00:00
1585522800000,6601,4185,3887,2020-03-29 23:00:00
1585526400000,7071,4517,4221,2020-03-30 00:00:00
1585530000000,7507,4698,4225,2020-03-30 01:00:00
1585533600000,10804,8286,4273,2020-03-30 02:00:00
1585537200000,13913,6072,9634,2020-03-30 03:00:00
1585540800000,9969,7066,4319,2020-03-30 04:00:00
1585544400000,9081,6107,4697,2020-03-30 05:00:00
1585548000000,9214,6176,4758,2020-03-30 06:00:00
1585551600000,11277,7969,5388,2020-03-30 07:00:00
1585555200000,13359,9461,6318,2020-03-30 08:00:00
1585558800000,11304,7739,5684,2020-03-30 09:00:00
1585562400000,10836,6969,6016,2020-03-30 10:00:00
1585566000000,11230,7397,5963,2020-03-30 11:00:00
1585569600000,10733,7075,5809,2020-03-30 12:00:00
1585573200000,11663,7583,6290,2020-03-30 13:00:00
1585576800000,12529,8378,6401,2020-03-30 14:00:00
1585580400000,11394,7240,6370,2020-03-30 15:00:00
1585584000000,11847,7671,6300,2020-03-30 16:00:00
1585587600000,9434,6392,5113,2020-03-30 17:00:00
1585591200000,10160,6954,5160,2020-03-30 18:00:00
1585594800000,15402,12279,5075,2020-03-30 19:00:00
1585598400000,10328,7188,4878,2020-03-30 20:00:00
1585602000000,9974,6634,5174,2020-03-30 21:00:00
1585605600000,9479,6662,4430,2020-03-30 22:00:00
1585609200000,9167,6576,4259,2020-03-30 23:00:00
1585612800000,7759,5440,3980,2020-03-31 00:00:00
1585616400000,8767,6117,4307,2020-03-31 01:00:00
1585620000000,13817,10812,5415,2020-03-31 02:00:00
1585623600000,10069,7218,4722,2020-03-31 03:00:00
1585627200000,8509,5922,4027,2020-03-31 04:00:00
1585630800000,8707,6013,4397,2020-03-31 05:00:00
1585634400000,9743,6487,4977,2020-03-31 06:00:00
1585638000000,10824,8020,4827,2020-03-31 07:00:00
1585641600000,13529,10174,5941,2020-03-31 08:00:00
1585645200000,11467,8121,5527,2020-03-31 09:00:00
1585648800000,10738,7503,5301,2020-03-31 10:00:00
1585652400000,10690,7607,5248,2020-03-31 11:00:00
1585656000000,12101,9004,5384,2020-03-31 12:00:00
1585659600000,12552,8528,6447,2020-03-31 13:00:00
1585663200000,11791,8171,6031,2020-03-31 14:00:00
1585666800000,11765,7998,6257,2020-03-31 15:00:00
1585670400000,10437,7135,5731,2020-03-31 16:00:00
1585674000000,9151,6248,4912,2020-03-31 17:00:00
1585677600000,8103,5391,4643,2020-03-31 18:00:00
1585681200000,13525,10661,4900,2020-03-31 19:00:00
1585684800000,9036,6424,4663,2020-03-31 20:00:00
1585688400000,7382,4820,4558,2020-03-31 21:00:00
1585692000000,7636,5072,4219,2020-03-31 22:00:00
1585695600000,6350,4126,3811,2020-03-31 23:00:00
1585699200000,7231,4800,4185,2020-04-01 00:00:00
1585702800000,8064,5300,4496,2020-04-01 01:00:00
1585706400000,10884,8595,4484,2020-04-01 02:00:00
1585710000000,8624,5726,4479,2020-04-01 03:00:00
1585713600000,9115,5793,4851,2020-04-01 04:00:00
1585717200000,9981,6526,5218,2020-04-01 05:00:00
1585720800000,9576,6050,5235,2020-04-01 06:00:00
1585724400000,11702,8190,5633,2020-04-01 07:00:00
1585728000000,12572,9098,5850,2020-04-01 08:00:00
1585731600000,10370,7093,5399,2020-04-01 09:00:00
1585735200000,11613,7655,5988,2020-04-01 10:00:00
1585738800000,12012,7870,6290,2020-04-01 11:00:00
1585742400000,10291,6952,5418,2020-04-01 12:00:00
1585746000000,11191,7630,6040,2020-04-01 13:00:00
1585749600000,11601,8032,6023,2020-04-01 14:00:00
1585753200000,10197,7033,5521,2020-04-01 15:00:00
1585756800000,10594,7364,5594,2020-04-01 16:00:00
1585760400000,9933,6367,5664,2020-04-01 17:00:00
1585764000000,8881,5768,5174,2020-04-01 18:00:00
1585767600000,7753,5177,4469,2020-04-01 19:00:00
1585771200000,7661,4729,4886,2020-04-01 20:00:00
1585774800000,7592,4643,4838,2020-04-01 21:00:00
1585778400000,7811,4847,4593,2020-04-01 22:00:00
1585782000000,7260,4790,4223,2020-04-01 23:00:00
1585785600000,8058,5396,4737,2020-04-02 00:00:00
1585789200000,7892,5111,4376,2020-04-02 01:00:00
1585792800000,11269,8797,4893,2020-04-02 02:00:00
1585796400000,8676,6214,4315,2020-04-02 03:00:00
1585800000000,8159,5746,3979,2020-04-02 04:00:00
1585803600000,8410,5733,4540,2020-04-02 05:00:00
1585807200000,9206,6374,4643,2020-04-02 06:00:00
1585810800000,11126,8414,4954,2020-04-02 07:00:00
1585814400000,13139,9789,5926,2020-04-02 08:00:00
1585818000000,11231,7975,5486,2020-04-02 09:00:00
1585821600000,9744,6828,4980,2020-04-02 10:00:00
1585825200000,10068,6865,5380,2020-04-02 11:00:00
1585828800000,10974,7554,5668,2020-04-02 12:00:00
1585832400000,11084,7499,6038,2020-04-02 13:00:00
1585836000000,13070,9265,6349,2020-04-02 14:00:00
1585839600000,12764,9190,6247,2020-04-02 15:00:00
1585843200000,13075,9266,6843,2020-04-02 16:00:00
1585846800000,13419,9740,6935,2020-04-02 17:00:00
1585850400000,11877,7720,6892,2020-04-02 18:00:00
1585854000000,9970,6294,5854,2020-04-02 19:00:00
1585857600000,8212,5137,5170,2020-04-02 20:00:00
1585861200000,7520,4972,4671,2020-04-02 21:00:00
1585864800000,7901,5280,4651,2020-04-02 22:00:00
1585868400000,7108,4787,4203,2020-04-02 23:00:00
1585872000000,7994,5402,4617,2020-04-03 00:00:00
1585875600000,8827,6233,4549,2020-04-03 01:00:00
1585879200000,12082,9407,5060,2020-04-03 02:00:00
1585882800000,9720,6206,5527,2020-04-03 03:00:00
1585886400000,8626,6096,4226,2020-04-03 04:00:00
1585890000000,9200,6205,4906,2020-04-03 05:00:00
1585893600000,9409,6675,4792,2020-04-03 06:00:00
1585897200000,11420,8369,5550,2020-04-03 07:00:00
1585900800000,13736,10403,5708,2020-04-03 08:00:00
1585904400000,12001,8059,6333,2020-04-03 09:00:00
1585908000000,11530,7887,6004,2020-04-03 10:00:00
1585911600000,11503,8161,5966,2020-04-03 11:00:00
1585915200000,10749,7426,5856,2020-04-03 12:00:00
1585918800000,11782,7711,6723,2020-04-03 13:00:00
1585922400000,13646,9330,7182,2020-04-03 14:00:00
1585926000000,12149,8261,6598,2020-04-03 15:00:00
1585929600000,10450,7154,5792,2020-04-03 16:00:00
1585933200000,9714,6747,5470,2020-04-03 17:00:00
1585936800000,9021,6299,4792,2020-04-03 18:00:00
1585940400000,9949,7244,4717,2020-04-03 19:00:00
1585944000000,8986,6226,4842,2020-04-03 20:00:00
1585947600000,8335,5871,4460,2020-04-03 21:00:00
1585951200000,8766,5969,4705,2020-04-03 22:00:00
1585954800000,7802,5543,4054,2020-04-03 23:00:00
1585958400000,8387,6097,4242,2020-04-04 00:00:00
1585962000000,8128,5686,4341,2020-04-04 01:00:00
1585965600000,12294,9939,4692,2020-04-04 02:00:00
1585969200000,9821,6805,4758,2020-04-04 03:00:00
1585972800000,8856,6406,4043,2020-04-04 04:00:00
1585976400000,9414,6302,4859,2020-04-04 05:00:00
1585980000000,7649,5156,4029,2020-04-04 06:00:00
1585983600000,10330,7527,5030,2020-04-04 07:00:00
1585987200000,11752,8645,5472,2020-04-04 08:00:00
1585990800000,9152,5929,5175,2020-04-04 09:00:00
1585994400000,10073,6654,5704,2020-04-04 10:00:00
1585998000000,9700,6568,5402,2020-04-04 11:00:00
1586001600000,9654,6444,5499,2020-04-04 12:00:00
1586005200000,10315,6704,6002,2020-04-04 13:00:00
1586008800000,10864,7412,5934,2020-04-04 14:00:00
1586012400000,9819,6484,5648,2020-04-04 15:00:00
1586016000000,10451,7053,5985,2020-04-04 16:00:00
1586019600000,8950,5877,5494,2020-04-04 17:00:00
1586023200000,8183,5320,5154,2020-04-04 18:00:00
1586026800000,8860,6110,4908,2020-04-04 19:00:00
1586030400000,7612,5014,4752,2020-04-04 20:00:00
1586034000000,6768,4372,4214,2020-04-04 21:00:00
1586037600000,6885,4503,4012,2020-04-04 22:00:00
1586041200000,6829,4263,4132,2020-04-04 23:00:00
1586044800000,7185,4661,4177,2020-04-05 00:00:00
1586048400000,7094,4671,4021,2020-04-05 01:00:00
1586052000000,10202,8029,4323,2020-04-05 02:00:00
1586055600000,8496,5948,4110,2020-04-05 03:00:00
1586059200000,7809,5412,3757,2020-04-05 04:00:00
1586062800000,8128,5401,4417,2020-04-05 05:00:00
1586066400000,8529,5758,4488,2020-04-05 06:00:00
1586070000000,9715,7192,4389,2020-04-05 07:00:00
1586073600000,12529,9419,5195,2020-04-05 08:00:00
1586077200000,8465,5667,4592,2020-04-05 09:00:00
1586080800000,9267,6206,5056,2020-04-05 10:00:00
1586084400000,9316,6304,5166,2020-04-05 11:00:00
1586088000000,10266,6964,5486,2020-04-05 12:00:00
1586091600000,10434,7337,5434,2020-04-05 13:00:00
1586095200000,11762,8180,5818,2020-04-05 14:00:00
1586098800000,10138,6912,5735,2020-04-05 15:00:00
1586102400000,9838,6795,5663,2020-04-05 16:00:00
1586106000000,9277,6612,5073,2020-04-05 17:00:00
1586109600000,9133,6069,5335,2020-04-05 18:00:00
1586113200000,9424,6967,4481,2020-04-05 19:00:00
1586116800000,7595,5325,4292,2020-04-05 20:00:00
1586120400000,6804,4650,3912,2020-04-05 21:00:00
1586124000000,6477,4458,3566,2020-04-05 22:00:00
1586127600000,5717,3837,3389,2020-04-05 23:00:00
1586131200000,7511,5034,4171,2020-04-06 00:00:00
1586134800000,8101,5814,3841,2020-04-06 01:00:00
1586138400000,12045,9653,4496,2020-04-06 02:00:00
1586142000000,9091,6548,4114,2020-04-06 03:00:00
1586145600000,8592,6073,4002,2020-04-06 04:00:00
1586149200000,10384,7421,5050,2020-04-06 05:00:00
1586152800000,11242,8187,5126,2020-04-06 06:00:00
1586156400000,13153,10148,5558,2020-04-06 07:00:00
1586160000000,15420,11691,6662,2020-04-06 08:00:00
1586163600000,12706,9146,6194,2020-04-06 09:00:00
1586167200000,13919,9928,6792,2020-04-06 10:00:00
1586170800000,12288,8752,6177,2020-04-06 11:00:00
1586174400000,13493,9283,6872,2020-04-06 12:00:00
1586178000000,14028,9775,7228,2020-04-06 13:00:00
1586181600000,14565,10079,7593,2020-04-06 14:00:00
1586185200000,13201,9246,6537,2020-04-06 15:00:00
1586188800000,14158,10014,7144,2020-04-06 16:00:00
1586192400000,13622,9458,7225,2020-04-06 17:00:00
1586196000000,12863,8633,6981,2020-04-06 18:00:00
1586199600000,17258,12720,7195,2020-04-06 19:00:00
1586203200000,11859,6942,7413,2020-04-06 20:00:00
1586206800000,8644,5108,5555,2020-04-06 21:00:00
1586210400000,9004,5690,5442,2020-04-06 22:00:00
1586214000000,7844,5055,4741,2020-04-06 23:00:00
1586217600000,10423,7011,6211,2020-04-07 00:00:00
1586221200000,10554,7172,5715,2020-04-07 01:00:00
1586224800000,13573,9410,6658,2020-04-07 02:00:00
1586228400000,12239,8528,6031,2020-04-07 03:00:00
1586232000000,9628,6499,5026,2020-04-07 04:00:00
1586235600000,9293,6233,4916,2020-04-07 05:00:00
1586239200000,10205,7044,5312,2020-04-07 06:00:00
1586242800000,12104,9077,5595,2020-04-07 07:00:00
1586246400000,14842,10665,7149,2020-04-07 08:00:00
1586250000000,12656,8581,6908,2020-04-07 09:00:00
1586253600000,12419,8415,6629,2020-04-07 10:00:00
1586257200000,12663,8456,6975,2020-04-07 11:00:00
1586260800000,11510,7764,6252,2020-04-07 12:00:00
1586264400000,13026,8607,7288,2020-04-07 13:00:00
1586268000000,13525,8723,7764,2020-04-07 14:00:00
1586271600000,13062,8384,7719,2020-04-07 15:00:00
1586275200000,11907,7982,6687,2020-04-07 16:00:00
1586278800000,10657,6959,5930,2020-04-07 17:00:00
